,event_id,game_clock,home,player_id,radius,shot_clock,team_id,visitor,x_loc,y_loc,court_location,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,of_def_flag
0,2,697.46,1610612750,-1,1.15211,23.46,-1,1610612757,30.14886,39.09934,20.0,21500294.0,2.0,5.0,45.0,1.0,8:12 PM,11:38,,,Aminu Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5.0,202329.0,Al-Farouq Aminu,1610612757.0,Portland,Trail Blazers,POR,0.0,0.0,,,,,,0.0,0.0,,,,,,def
1,2,697.46,1610612750,708,0.0,23.46,1610612750,1610612757,33.35044,18.9896,12.0,21500294.0,2.0,5.0,45.0,1.0,8:12 PM,11:38,,,Aminu Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5.0,202329.0,Al-Farouq Aminu,1610612757.0,Portland,Trail Blazers,POR,0.0,0.0,,,,,,0.0,0.0,,,,,,def
2,2,697.46,1610612750,2755,0.0,23.46,1610612750,1610612757,87.39278,44.42957,3.0,21500294.0,2.0,5.0,45.0,1.0,8:12 PM,11:38,,,Aminu Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5.0,202329.0,Al-Farouq Aminu,1610612757.0,Portland,Trail Blazers,POR,0.0,0.0,,,,,,0.0,0.0,,,,,,def
3,2,697.46,1610612750,201937,0.0,23.46,1610612750,1610612757,27.29963,39.81543,20.0,21500294.0,2.0,5.0,45.0,1.0,8:12 PM,11:38,,,Aminu Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5.0,202329.0,Al-Farouq Aminu,1610612757.0,Portland,Trail Blazers,POR,0.0,0.0,,,,,,0.0,0.0,,,,,,def
4,2,697.46,1610612750,203952,0.0,23.46,1610612750,1610612757,84.43331,1.87939,8.0,21500294.0,2.0,5.0,45.0,1.0,8:12 PM,11:38,,,Aminu Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5.0,202329.0,Al-Farouq Aminu,1610612757.0,Portland,Trail Blazers,POR,0.0,0.0,,,,,,0.0,0.0,,,,,,def
5,2,697.46,1610612750,1626157,0.0,23.46,1610612750,1610612757,89.71718,35.35698,2.0,21500294.0,2.0,5.0,45.0,1.0,8:12 PM,11:38,,,Aminu Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5.0,202329.0,Al-Farouq Aminu,1610612757.0,Portland,Trail Blazers,POR,0.0,0.0,,,,,,0.0,0.0,,,,,,def
6,2,697.46,1610612750,202329,0.0,23.46,1610612757,1610612757,82.89207,13.21103,6.0,21500294.0,2.0,5.0,45.0,1.0,8:12 PM,11:38,,,Aminu Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5.0,202329.0,Al-Farouq Aminu,1610612757.0,Portland,Trail Blazers,POR,0.0,0.0,,,,,,0.0,0.0,,,,,,of
7,2,697.46,1610612750,203081,0.0,23.46,1610612757,1610612757,60.51996,33.17032,12.0,21500294.0,2.0,5.0,45.0,1.0,8:12 PM,11:38,,,Aminu Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5.0,202329.0,Al-Farouq Aminu,1610612757.0,Portland,Trail Blazers,POR,0.0,0.0,,,,,,0.0,0.0,,,,,,of
8,2,697.46,1610612750,203486,0.0,23.46,1610612757,1610612757,87.9952,30.75647,9.0,21500294.0,2.0,5.0,45.0,1.0,8:12 PM,11:38,,,Aminu Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5.0,202329.0,Al-Farouq Aminu,1610612757.0,Portland,Trail Blazers,POR,0.0,0.0,,,,,,0.0,0.0,,,,,,of
9,2,697.46,1610612750,203468,0.0,23.46,1610612757,1610612757,87.10824,41.3057,3.0,21500294.0,2.0,5.0,45.0,1.0,8:12 PM,11:38,,,Aminu Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5.0,202329.0,Al-Farouq Aminu,1610612757.0,Portland,Trail Blazers,POR,0.0,0.0,,,,,,0.0,0.0,,,,,,of
