,event_id,game_clock,home,player_id,radius,shot_clock,team_id,visitor,x_loc,y_loc,court_location,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,of_def_flag
0,1,697.58,1610612755,-1,3.08158,23.39,-1,1610612761,76.17737,9.07742,19.0,21500554.0,1.0,10.0,0.0,1.0,7:41 PM,12:00,Jump Ball Noel vs. Valanciunas: Tip to Scola,,,,,4.0,203457.0,Nerlens Noel,1610612755.0,Philadelphia,76ers,PHI,5.0,202685.0,Jonas Valanciunas,1610612761.0,Toronto,Raptors,TOR,5.0,2449.0,Luis Scola,1610612761.0,Toronto,Raptors,TOR,def
1,1,697.58,1610612755,202397,0.0,23.39,1610612755,1610612761,80.83108,33.88377,2.0,21500554.0,1.0,10.0,0.0,1.0,7:41 PM,12:00,Jump Ball Noel vs. Valanciunas: Tip to Scola,,,,,4.0,203457.0,Nerlens Noel,1610612755.0,Philadelphia,76ers,PHI,5.0,202685.0,Jonas Valanciunas,1610612761.0,Toronto,Raptors,TOR,5.0,2449.0,Luis Scola,1610612761.0,Toronto,Raptors,TOR,of
2,1,697.58,1610612755,203917,0.0,23.39,1610612755,1610612761,76.64209,8.63185,19.0,21500554.0,1.0,10.0,0.0,1.0,7:41 PM,12:00,Jump Ball Noel vs. Valanciunas: Tip to Scola,,,,,4.0,203457.0,Nerlens Noel,1610612755.0,Philadelphia,76ers,PHI,5.0,202685.0,Jonas Valanciunas,1610612761.0,Toronto,Raptors,TOR,5.0,2449.0,Luis Scola,1610612761.0,Toronto,Raptors,TOR,of
3,1,697.58,1610612755,203924,0.0,23.39,1610612755,1610612761,70.08381,24.42199,11.0,21500554.0,1.0,10.0,0.0,1.0,7:41 PM,12:00,Jump Ball Noel vs. Valanciunas: Tip to Scola,,,,,4.0,203457.0,Nerlens Noel,1610612755.0,Philadelphia,76ers,PHI,5.0,202685.0,Jonas Valanciunas,1610612761.0,Toronto,Raptors,TOR,5.0,2449.0,Luis Scola,1610612761.0,Toronto,Raptors,TOR,of
4,1,697.58,1610612755,203457,0.0,23.39,1610612755,1610612761,87.29469,17.71627,9.0,21500554.0,1.0,10.0,0.0,1.0,7:41 PM,12:00,Jump Ball Noel vs. Valanciunas: Tip to Scola,,,,,4.0,203457.0,Nerlens Noel,1610612755.0,Philadelphia,76ers,PHI,5.0,202685.0,Jonas Valanciunas,1610612761.0,Toronto,Raptors,TOR,5.0,2449.0,Luis Scola,1610612761.0,Toronto,Raptors,TOR,of
5,1,697.58,1610612755,1626143,0.0,23.39,1610612755,1610612761,79.15175,18.36009,6.0,21500554.0,1.0,10.0,0.0,1.0,7:41 PM,12:00,Jump Ball Noel vs. Valanciunas: Tip to Scola,,,,,4.0,203457.0,Nerlens Noel,1610612755.0,Philadelphia,76ers,PHI,5.0,202685.0,Jonas Valanciunas,1610612761.0,Toronto,Raptors,TOR,5.0,2449.0,Luis Scola,1610612761.0,Toronto,Raptors,TOR,of
6,1,697.58,1610612755,2449,0.0,23.39,1610612761,1610612761,77.9518,24.62177,10.0,21500554.0,1.0,10.0,0.0,1.0,7:41 PM,12:00,Jump Ball Noel vs. Valanciunas: Tip to Scola,,,,,4.0,203457.0,Nerlens Noel,1610612755.0,Philadelphia,76ers,PHI,5.0,202685.0,Jonas Valanciunas,1610612761.0,Toronto,Raptors,TOR,5.0,2449.0,Luis Scola,1610612761.0,Toronto,Raptors,TOR,def
7,1,697.58,1610612755,200768,0.0,23.39,1610612761,1610612761,47.90486,28.35262,12.0,21500554.0,1.0,10.0,0.0,1.0,7:41 PM,12:00,Jump Ball Noel vs. Valanciunas: Tip to Scola,,,,,4.0,203457.0,Nerlens Noel,1610612755.0,Philadelphia,76ers,PHI,5.0,202685.0,Jonas Valanciunas,1610612761.0,Toronto,Raptors,TOR,5.0,2449.0,Luis Scola,1610612761.0,Toronto,Raptors,TOR,def
8,1,697.58,1610612755,201949,0.0,23.39,1610612761,1610612761,69.15835,42.67305,16.0,21500554.0,1.0,10.0,0.0,1.0,7:41 PM,12:00,Jump Ball Noel vs. Valanciunas: Tip to Scola,,,,,4.0,203457.0,Nerlens Noel,1610612755.0,Philadelphia,76ers,PHI,5.0,202685.0,Jonas Valanciunas,1610612761.0,Toronto,Raptors,TOR,5.0,2449.0,Luis Scola,1610612761.0,Toronto,Raptors,TOR,def
9,1,697.58,1610612755,201942,0.0,23.39,1610612761,1610612761,48.60674,15.05764,20.0,21500554.0,1.0,10.0,0.0,1.0,7:41 PM,12:00,Jump Ball Noel vs. Valanciunas: Tip to Scola,,,,,4.0,203457.0,Nerlens Noel,1610612755.0,Philadelphia,76ers,PHI,5.0,202685.0,Jonas Valanciunas,1610612761.0,Toronto,Raptors,TOR,5.0,2449.0,Luis Scola,1610612761.0,Toronto,Raptors,TOR,def
