,event_id,game_clock,home,player_id,radius,shot_clock,team_id,visitor,x_loc,y_loc,court_location,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,of_def_flag
0,1,719.46,1610612762,-1,11.69605,16.87,-1,1610612745,35.24622,26.01718,12.0,21500518,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Howard: Tip to Capela,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,5,203991,Clint Capela,1610612745.0,Houston,Rockets,HOU,def
1,1,719.46,1610612762,203481,0.0,16.87,1610612762,1610612745,48.52952,24.53035,12.0,21500518,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Howard: Tip to Capela,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,5,203991,Clint Capela,1610612745.0,Houston,Rockets,HOU,def
2,1,719.46,1610612762,202330,0.0,16.87,1610612762,1610612745,52.04581,32.00727,12.0,21500518,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Howard: Tip to Capela,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,5,203991,Clint Capela,1610612745.0,Houston,Rockets,HOU,def
3,1,719.46,1610612762,203918,0.0,16.87,1610612762,1610612745,49.68286,16.7342,12.0,21500518,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Howard: Tip to Capela,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,5,203991,Clint Capela,1610612745.0,Houston,Rockets,HOU,def
4,1,719.46,1610612762,203526,0.0,16.87,1610612762,1610612745,64.45348,26.65492,12.0,21500518,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Howard: Tip to Capela,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,5,203991,Clint Capela,1610612745.0,Houston,Rockets,HOU,def
5,1,719.46,1610612762,1626168,0.0,16.87,1610612762,1610612745,56.81916,25.04529,12.0,21500518,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Howard: Tip to Capela,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,5,203991,Clint Capela,1610612745.0,Houston,Rockets,HOU,def
6,1,719.46,1610612762,2772,0.0,16.87,1610612745,1610612745,46.04694,29.64692,12.0,21500518,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Howard: Tip to Capela,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,5,203991,Clint Capela,1610612745.0,Houston,Rockets,HOU,of
7,1,719.46,1610612762,2730,0.0,16.87,1610612745,1610612745,44.51456,25.14958,12.0,21500518,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Howard: Tip to Capela,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,5,203991,Clint Capela,1610612745.0,Houston,Rockets,HOU,of
8,1,719.46,1610612762,201976,0.0,16.87,1610612745,1610612745,20.28194,24.17973,10.0,21500518,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Howard: Tip to Capela,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,5,203991,Clint Capela,1610612745.0,Houston,Rockets,HOU,of
9,1,719.46,1610612762,201935,0.0,16.87,1610612745,1610612745,47.57369,16.41521,20.0,21500518,1,10,0,1,9:11 PM,12:00,Jump Ball Withey vs. Howard: Tip to Capela,,,,,4.0,203481,Jeff Withey,1610612762.0,Utah,Jazz,UTA,5,2730,Dwight Howard,1610612745.0,Houston,Rockets,HOU,5,203991,Clint Capela,1610612745.0,Houston,Rockets,HOU,of
