,event_id,game_clock,home,player_id,radius,shot_clock,team_id,visitor,x_loc,y_loc,court_location,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,of_def_flag
0,1,708.16,1610612757,-1,3.24455,13.62,-1,1610612742,71.74207,44.10691,16.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,def
1,1,708.16,1610612757,202329,0.0,13.62,1610612757,1610612742,77.29395,43.29626,3.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,of
2,1,708.16,1610612757,203081,0.0,13.62,1610612757,1610612742,77.00246,13.06255,19.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,of
3,1,708.16,1610612757,203486,0.0,13.62,1610612757,1610612742,80.62863,24.58957,10.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,of
4,1,708.16,1610612757,203468,0.0,13.62,1610612757,1610612742,67.79395,31.3182,11.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,of
5,1,708.16,1610612757,203943,0.0,13.62,1610612757,1610612742,83.4491,33.1081,2.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,of
6,1,708.16,1610612757,1717,0.0,13.62,1610612742,1610612742,83.88959,40.74903,3.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,def
7,1,708.16,1610612757,101114,0.0,13.62,1610612742,1610612742,77.97648,2.70173,20.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,def
8,1,708.16,1610612757,101109,0.0,13.62,1610612742,1610612742,62.51684,33.9155,16.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,def
9,1,708.16,1610612757,2585,0.0,13.62,1610612742,1610612742,77.72598,17.35821,6.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,def
10,1,708.16,1610612757,202083,0.0,13.62,1610612742,1610612742,72.44914,45.03573,16.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,def
11,1,707.64,1610612757,-1,6.28591,13.12,-1,1610612742,72.08138,46.22166,16.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,def
12,1,707.64,1610612757,202329,0.0,13.12,1610612757,1610612742,74.49325,42.48692,15.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,of
13,1,707.64,1610612757,203081,0.0,13.12,1610612757,1610612742,76.06142,12.89813,19.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,of
14,1,707.64,1610612757,203486,0.0,13.12,1610612757,1610612742,83.40142,24.09558,9.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,of
15,1,707.64,1610612757,203468,0.0,13.12,1610612757,1610612742,68.36485,29.44722,11.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,of
16,1,707.64,1610612757,203943,0.0,13.12,1610612757,1610612742,83.49924,33.41535,2.0,21500267,1,10,0,1,10:12 PM,12:00,Jump Ball Plumlee vs. Pachulia: Tip to D. Williams,,,,,4.0,203486,Mason Plumlee,1610612757.0,Portland,Trail Blazers,POR,5,2585,Zaza Pachulia,1610612742.0,Dallas,Mavericks,DAL,5,101114,Deron Williams,1610612742.0,Dallas,Mavericks,DAL,of
