-1,"(2.0, 2.0)",3.0
-1,"(2.0, 9.0)",10.0
-1,"(2.0, 12.0)",3.0
-1,"(2.0, 16.0)",1.0
-1,"(3.0, 2.0)",1.0
-1,"(3.0, 12.0)",1.0
-1,"(6.0, 6.0)",5.0
-1,"(6.0, 12.0)",2.0
-1,"(6.0, 19.0)",4.0
-1,"(6.0, 20.0)",4.0
-1,"(7.0, 6.0)",5.0
-1,"(7.0, 9.0)",1.0
-1,"(8.0, 16.0)",3.0
-1,"(9.0, 9.0)",31.0
-1,"(9.0, 16.0)",11.0
-1,"(9.0, 19.0)",2.0
-1,"(9.0, 20.0)",2.0
-1,"(10.0, 10.0)",2.0
-1,"(12.0, 10.0)",4.0
-1,"(12.0, 12.0)",14.0
-1,"(12.0, 16.0)",2.0
-1,"(15.0, 2.0)",1.0
-1,"(16.0, 11.0)",1.0
-1,"(16.0, 12.0)",5.0
-1,"(16.0, 15.0)",1.0
-1,"(16.0, 16.0)",12.0
-1,"(20.0, 20.0)",7.0
1610612737,"(2.0, 2.0)",2548.0
1610612737,"(2.0, 3.0)",556.0
1610612737,"(2.0, 4.0)",29.0
1610612737,"(2.0, 6.0)",10.0
1610612737,"(2.0, 7.0)",5.0
1610612737,"(2.0, 9.0)",1354.0
1610612737,"(2.0, 10.0)",248.0
1610612737,"(2.0, 11.0)",106.0
1610612737,"(2.0, 12.0)",20.0
1610612737,"(2.0, 15.0)",845.0
1610612737,"(2.0, 16.0)",130.0
1610612737,"(2.0, 19.0)",4.0
1610612737,"(2.0, 20.0)",8.0
1610612737,"(3.0, 2.0)",868.0
1610612737,"(3.0, 3.0)",1719.0
1610612737,"(3.0, 4.0)",218.0
1610612737,"(3.0, 6.0)",2.0
1610612737,"(3.0, 7.0)",1.0
1610612737,"(3.0, 9.0)",82.0
1610612737,"(3.0, 10.0)",13.0
1610612737,"(3.0, 11.0)",14.0
1610612737,"(3.0, 12.0)",5.0
1610612737,"(3.0, 15.0)",275.0
1610612737,"(3.0, 16.0)",336.0
1610612737,"(3.0, 20.0)",4.0
1610612737,"(4.0, 2.0)",33.0
1610612737,"(4.0, 3.0)",232.0
1610612737,"(4.0, 4.0)",234.0
1610612737,"(4.0, 8.0)",2.0
1610612737,"(4.0, 12.0)",2.0
1610612737,"(4.0, 15.0)",14.0
1610612737,"(4.0, 16.0)",93.0
1610612737,"(6.0, 2.0)",16.0
1610612737,"(6.0, 3.0)",3.0
1610612737,"(6.0, 6.0)",2777.0
1610612737,"(6.0, 7.0)",496.0
1610612737,"(6.0, 8.0)",28.0
1610612737,"(6.0, 9.0)",1376.0
1610612737,"(6.0, 10.0)",365.0
1610612737,"(6.0, 11.0)",109.0
1610612737,"(6.0, 12.0)",12.0
1610612737,"(6.0, 15.0)",10.0
1610612737,"(6.0, 16.0)",11.0
1610612737,"(6.0, 19.0)",871.0
1610612737,"(6.0, 20.0)",159.0
1610612737,"(7.0, 2.0)",1.0
1610612737,"(7.0, 6.0)",790.0
1610612737,"(7.0, 7.0)",1444.0
1610612737,"(7.0, 8.0)",188.0
1610612737,"(7.0, 9.0)",61.0
1610612737,"(7.0, 10.0)",30.0
1610612737,"(7.0, 11.0)",2.0
1610612737,"(7.0, 12.0)",5.0
1610612737,"(7.0, 15.0)",3.0
1610612737,"(7.0, 16.0)",4.0
1610612737,"(7.0, 19.0)",279.0
1610612737,"(7.0, 20.0)",301.0
1610612737,"(8.0, 6.0)",31.0
1610612737,"(8.0, 7.0)",169.0
1610612737,"(8.0, 8.0)",202.0
1610612737,"(8.0, 9.0)",13.0
1610612737,"(8.0, 11.0)",2.0
1610612737,"(8.0, 12.0)",3.0
1610612737,"(8.0, 19.0)",17.0
1610612737,"(8.0, 20.0)",74.0
1610612737,"(9.0, 2.0)",1252.0
1610612737,"(9.0, 3.0)",79.0
1610612737,"(9.0, 4.0)",2.0
1610612737,"(9.0, 6.0)",1467.0
1610612737,"(9.0, 7.0)",70.0
1610612737,"(9.0, 8.0)",4.0
1610612737,"(9.0, 9.0)",17410.0
1610612737,"(9.0, 10.0)",1124.0
1610612737,"(9.0, 11.0)",100.0
1610612737,"(9.0, 12.0)",64.0
1610612737,"(9.0, 15.0)",178.0
1610612737,"(9.0, 16.0)",62.0
1610612737,"(9.0, 19.0)",192.0
1610612737,"(9.0, 20.0)",56.0
1610612737,"(10.0, 2.0)",207.0
1610612737,"(10.0, 3.0)",58.0
1610612737,"(10.0, 6.0)",206.0
1610612737,"(10.0, 7.0)",34.0
1610612737,"(10.0, 8.0)",2.0
1610612737,"(10.0, 9.0)",1764.0
1610612737,"(10.0, 10.0)",1482.0
1610612737,"(10.0, 11.0)",887.0
1610612737,"(10.0, 12.0)",132.0
1610612737,"(10.0, 15.0)",302.0
1610612737,"(10.0, 16.0)",113.0
1610612737,"(10.0, 19.0)",257.0
1610612737,"(10.0, 20.0)",51.0
1610612737,"(11.0, 2.0)",73.0
1610612737,"(11.0, 3.0)",20.0
1610612737,"(11.0, 6.0)",64.0
1610612737,"(11.0, 7.0)",23.0
1610612737,"(11.0, 8.0)",4.0
1610612737,"(11.0, 9.0)",178.0
1610612737,"(11.0, 10.0)",1066.0
1610612737,"(11.0, 11.0)",1522.0
1610612737,"(11.0, 12.0)",1431.0
1610612737,"(11.0, 15.0)",232.0
1610612737,"(11.0, 16.0)",196.0
1610612737,"(11.0, 19.0)",263.0
1610612737,"(11.0, 20.0)",226.0
1610612737,"(12.0, 2.0)",28.0
1610612737,"(12.0, 3.0)",21.0
1610612737,"(12.0, 6.0)",9.0
1610612737,"(12.0, 7.0)",16.0
1610612737,"(12.0, 9.0)",12.0
1610612737,"(12.0, 10.0)",172.0
1610612737,"(12.0, 11.0)",1401.0
1610612737,"(12.0, 12.0)",21580.0
1610612737,"(12.0, 15.0)",435.0
1610612737,"(12.0, 16.0)",1979.0
1610612737,"(12.0, 19.0)",435.0
1610612737,"(12.0, 20.0)",2351.0
1610612737,"(15.0, 2.0)",682.0
1610612737,"(15.0, 3.0)",277.0
1610612737,"(15.0, 4.0)",31.0
1610612737,"(15.0, 6.0)",10.0
1610612737,"(15.0, 9.0)",118.0
1610612737,"(15.0, 10.0)",414.0
1610612737,"(15.0, 11.0)",338.0
1610612737,"(15.0, 12.0)",265.0
1610612737,"(15.0, 15.0)",2084.0
1610612737,"(15.0, 16.0)",1549.0
1610612737,"(15.0, 19.0)",28.0
1610612737,"(15.0, 20.0)",22.0
1610612737,"(16.0, 2.0)",177.0
1610612737,"(16.0, 3.0)",612.0
1610612737,"(16.0, 4.0)",106.0
1610612737,"(16.0, 9.0)",9.0
1610612737,"(16.0, 10.0)",65.0
1610612737,"(16.0, 11.0)",202.0
1610612737,"(16.0, 12.0)",2126.0
1610612737,"(16.0, 15.0)",1333.0
1610612737,"(16.0, 16.0)",13293.0
1610612737,"(16.0, 19.0)",7.0
1610612737,"(16.0, 20.0)",1072.0
1610612737,"(19.0, 2.0)",8.0
1610612737,"(19.0, 6.0)",730.0
1610612737,"(19.0, 7.0)",274.0
1610612737,"(19.0, 8.0)",18.0
1610612737,"(19.0, 9.0)",124.0
1610612737,"(19.0, 10.0)",435.0
1610612737,"(19.0, 11.0)",352.0
1610612737,"(19.0, 12.0)",271.0
1610612737,"(19.0, 15.0)",20.0
1610612737,"(19.0, 16.0)",6.0
1610612737,"(19.0, 19.0)",1761.0
1610612737,"(19.0, 20.0)",1599.0
1610612737,"(20.0, 2.0)",6.0
1610612737,"(20.0, 6.0)",166.0
1610612737,"(20.0, 7.0)",539.0
1610612737,"(20.0, 8.0)",80.0
1610612737,"(20.0, 9.0)",22.0
1610612737,"(20.0, 10.0)",56.0
1610612737,"(20.0, 11.0)",233.0
1610612737,"(20.0, 12.0)",2382.0
1610612737,"(20.0, 15.0)",17.0
1610612737,"(20.0, 16.0)",1114.0
1610612737,"(20.0, 19.0)",1388.0
1610612737,"(20.0, 20.0)",15183.0
1610612738,"(2.0, 2.0)",2159.0
1610612738,"(2.0, 3.0)",384.0
1610612738,"(2.0, 4.0)",37.0
1610612738,"(2.0, 6.0)",21.0
1610612738,"(2.0, 7.0)",5.0
1610612738,"(2.0, 9.0)",1172.0
1610612738,"(2.0, 10.0)",295.0
1610612738,"(2.0, 11.0)",62.0
1610612738,"(2.0, 12.0)",18.0
1610612738,"(2.0, 15.0)",659.0
1610612738,"(2.0, 16.0)",139.0
1610612738,"(2.0, 19.0)",11.0
1610612738,"(2.0, 20.0)",4.0
1610612738,"(3.0, 2.0)",668.0
1610612738,"(3.0, 3.0)",1314.0
1610612738,"(3.0, 4.0)",174.0
1610612738,"(3.0, 7.0)",3.0
1610612738,"(3.0, 9.0)",59.0
1610612738,"(3.0, 10.0)",9.0
1610612738,"(3.0, 12.0)",9.0
1610612738,"(3.0, 15.0)",236.0
1610612738,"(3.0, 16.0)",322.0
1610612738,"(3.0, 19.0)",1.0
1610612738,"(3.0, 20.0)",1.0
1610612738,"(4.0, 2.0)",42.0
1610612738,"(4.0, 3.0)",189.0
1610612738,"(4.0, 4.0)",179.0
1610612738,"(4.0, 11.0)",2.0
1610612738,"(4.0, 12.0)",2.0
1610612738,"(4.0, 15.0)",1.0
1610612738,"(4.0, 16.0)",61.0
1610612738,"(6.0, 2.0)",21.0
1610612738,"(6.0, 3.0)",4.0
1610612738,"(6.0, 6.0)",2495.0
1610612738,"(6.0, 7.0)",394.0
1610612738,"(6.0, 8.0)",29.0
1610612738,"(6.0, 9.0)",1243.0
1610612738,"(6.0, 10.0)",340.0
1610612738,"(6.0, 11.0)",75.0
1610612738,"(6.0, 12.0)",27.0
1610612738,"(6.0, 15.0)",10.0
1610612738,"(6.0, 16.0)",1.0
1610612738,"(6.0, 19.0)",866.0
1610612738,"(6.0, 20.0)",199.0
1610612738,"(7.0, 6.0)",726.0
1610612738,"(7.0, 7.0)",1240.0
1610612738,"(7.0, 8.0)",158.0
1610612738,"(7.0, 9.0)",59.0
1610612738,"(7.0, 10.0)",14.0
1610612738,"(7.0, 11.0)",6.0
1610612738,"(7.0, 12.0)",7.0
1610612738,"(7.0, 15.0)",1.0
1610612738,"(7.0, 19.0)",207.0
1610612738,"(7.0, 20.0)",262.0
1610612738,"(8.0, 6.0)",29.0
1610612738,"(8.0, 7.0)",168.0
1610612738,"(8.0, 8.0)",147.0
1610612738,"(8.0, 9.0)",2.0
1610612738,"(8.0, 12.0)",1.0
1610612738,"(8.0, 15.0)",3.0
1610612738,"(8.0, 16.0)",2.0
1610612738,"(8.0, 19.0)",13.0
1610612738,"(8.0, 20.0)",62.0
1610612738,"(9.0, 2.0)",1191.0
1610612738,"(9.0, 3.0)",76.0
1610612738,"(9.0, 6.0)",1344.0
1610612738,"(9.0, 7.0)",54.0
1610612738,"(9.0, 8.0)",4.0
1610612738,"(9.0, 9.0)",15751.0
1610612738,"(9.0, 10.0)",1138.0
1610612738,"(9.0, 11.0)",66.0
1610612738,"(9.0, 12.0)",26.0
1610612738,"(9.0, 15.0)",134.0
1610612738,"(9.0, 16.0)",36.0
1610612738,"(9.0, 19.0)",193.0
1610612738,"(9.0, 20.0)",50.0
1610612738,"(10.0, 2.0)",132.0
1610612738,"(10.0, 3.0)",51.0
1610612738,"(10.0, 4.0)",2.0
1610612738,"(10.0, 6.0)",144.0
1610612738,"(10.0, 7.0)",30.0
1610612738,"(10.0, 9.0)",1582.0
1610612738,"(10.0, 10.0)",1474.0
1610612738,"(10.0, 11.0)",945.0
1610612738,"(10.0, 12.0)",88.0
1610612738,"(10.0, 15.0)",306.0
1610612738,"(10.0, 16.0)",82.0
1610612738,"(10.0, 19.0)",315.0
1610612738,"(10.0, 20.0)",120.0
1610612738,"(11.0, 2.0)",46.0
1610612738,"(11.0, 3.0)",30.0
1610612738,"(11.0, 6.0)",48.0
1610612738,"(11.0, 7.0)",12.0
1610612738,"(11.0, 9.0)",108.0
1610612738,"(11.0, 10.0)",977.0
1610612738,"(11.0, 11.0)",1716.0
1610612738,"(11.0, 12.0)",1402.0
1610612738,"(11.0, 15.0)",294.0
1610612738,"(11.0, 16.0)",171.0
1610612738,"(11.0, 19.0)",321.0
1610612738,"(11.0, 20.0)",184.0
1610612738,"(12.0, 2.0)",15.0
1610612738,"(12.0, 3.0)",21.0
1610612738,"(12.0, 6.0)",12.0
1610612738,"(12.0, 7.0)",3.0
1610612738,"(12.0, 9.0)",17.0
1610612738,"(12.0, 10.0)",139.0
1610612738,"(12.0, 11.0)",1151.0
1610612738,"(12.0, 12.0)",19319.0
1610612738,"(12.0, 15.0)",396.0
1610612738,"(12.0, 16.0)",1752.0
1610612738,"(12.0, 19.0)",406.0
1610612738,"(12.0, 20.0)",2328.0
1610612738,"(15.0, 2.0)",581.0
1610612738,"(15.0, 3.0)",259.0
1610612738,"(15.0, 4.0)",24.0
1610612738,"(15.0, 6.0)",1.0
1610612738,"(15.0, 9.0)",103.0
1610612738,"(15.0, 10.0)",382.0
1610612738,"(15.0, 11.0)",408.0
1610612738,"(15.0, 12.0)",266.0
1610612738,"(15.0, 15.0)",1912.0
1610612738,"(15.0, 16.0)",1284.0
1610612738,"(15.0, 19.0)",21.0
1610612738,"(15.0, 20.0)",19.0
1610612738,"(16.0, 2.0)",114.0
1610612738,"(16.0, 3.0)",506.0
1610612738,"(16.0, 4.0)",63.0
1610612738,"(16.0, 6.0)",6.0
1610612738,"(16.0, 9.0)",10.0
1610612738,"(16.0, 10.0)",52.0
1610612738,"(16.0, 11.0)",218.0
1610612738,"(16.0, 12.0)",1932.0
1610612738,"(16.0, 15.0)",1232.0
1610612738,"(16.0, 16.0)",11913.0
1610612738,"(16.0, 19.0)",8.0
1610612738,"(16.0, 20.0)",726.0
1610612738,"(19.0, 2.0)",3.0
1610612738,"(19.0, 3.0)",2.0
1610612738,"(19.0, 6.0)",635.0
1610612738,"(19.0, 7.0)",301.0
1610612738,"(19.0, 8.0)",14.0
1610612738,"(19.0, 9.0)",106.0
1610612738,"(19.0, 10.0)",357.0
1610612738,"(19.0, 11.0)",427.0
1610612738,"(19.0, 12.0)",276.0
1610612738,"(19.0, 15.0)",16.0
1610612738,"(19.0, 16.0)",12.0
1610612738,"(19.0, 19.0)",2165.0
1610612738,"(19.0, 20.0)",1498.0
1610612738,"(20.0, 2.0)",2.0
1610612738,"(20.0, 6.0)",143.0
1610612738,"(20.0, 7.0)",508.0
1610612738,"(20.0, 8.0)",80.0
1610612738,"(20.0, 9.0)",16.0
1610612738,"(20.0, 10.0)",68.0
1610612738,"(20.0, 11.0)",222.0
1610612738,"(20.0, 12.0)",2243.0
1610612738,"(20.0, 15.0)",2.0
1610612738,"(20.0, 16.0)",1046.0
1610612738,"(20.0, 19.0)",1251.0
1610612738,"(20.0, 20.0)",11738.0
1610612739,"(2.0, 2.0)",1888.0
1610612739,"(2.0, 3.0)",333.0
1610612739,"(2.0, 4.0)",41.0
1610612739,"(2.0, 6.0)",10.0
1610612739,"(2.0, 9.0)",1084.0
1610612739,"(2.0, 10.0)",274.0
1610612739,"(2.0, 11.0)",51.0
1610612739,"(2.0, 12.0)",9.0
1610612739,"(2.0, 15.0)",707.0
1610612739,"(2.0, 16.0)",109.0
1610612739,"(2.0, 19.0)",16.0
1610612739,"(2.0, 20.0)",7.0
1610612739,"(3.0, 2.0)",528.0
1610612739,"(3.0, 3.0)",1120.0
1610612739,"(3.0, 4.0)",147.0
1610612739,"(3.0, 6.0)",2.0
1610612739,"(3.0, 9.0)",82.0
1610612739,"(3.0, 10.0)",10.0
1610612739,"(3.0, 11.0)",7.0
1610612739,"(3.0, 12.0)",9.0
1610612739,"(3.0, 15.0)",165.0
1610612739,"(3.0, 16.0)",200.0
1610612739,"(4.0, 2.0)",61.0
1610612739,"(4.0, 3.0)",139.0
1610612739,"(4.0, 4.0)",229.0
1610612739,"(4.0, 15.0)",16.0
1610612739,"(4.0, 16.0)",77.0
1610612739,"(6.0, 2.0)",19.0
1610612739,"(6.0, 6.0)",2473.0
1610612739,"(6.0, 7.0)",368.0
1610612739,"(6.0, 8.0)",16.0
1610612739,"(6.0, 9.0)",1221.0
1610612739,"(6.0, 10.0)",261.0
1610612739,"(6.0, 11.0)",48.0
1610612739,"(6.0, 12.0)",16.0
1610612739,"(6.0, 15.0)",14.0
1610612739,"(6.0, 16.0)",6.0
1610612739,"(6.0, 19.0)",511.0
1610612739,"(6.0, 20.0)",127.0
1610612739,"(7.0, 2.0)",6.0
1610612739,"(7.0, 6.0)",681.0
1610612739,"(7.0, 7.0)",1403.0
1610612739,"(7.0, 8.0)",206.0
